model,estimate,std_error
3,1,2.40674649664175e-17
1,1,1.09214955722639e-17
2,1,4.40399906909175e-17
3,1,9.69280589784457e-17
1,1,6.87296714089975e-17
2,1,3.55048922338335e-17
3,1,4.45450489309097e-17
1,1,3.87019377218709e-17
2,1,6.57267311075616e-17
3,1,6.8924881068837e-17
1,1,6.99558541094399e-17
2,1,1.09509481007742e-17
3,1,1.40445492914465e-17
1,1,1.67806417134461e-17
2,1,9.4158203345663e-18
3,1,3.63579468405409e-17
1,1,3.04982605367568e-17
2,1,6.70944717459908e-18
3,1,1.38034750555331e-17
1,1,2.45863557706566e-17
2,1,2.40355915598297e-17
3,1,5.8096179419096e-17
1,1,1.61155360287205e-18
2,1,3.34283950295785e-17
3,1,4.24442942324937e-17
1,1,1.86356763527249e-17
2,1,2.49045737778726e-17
3,1,4.37284411834709e-17
1,1,3.50200787848052e-17
2,1,5.96652804684513e-17
3,1,7.04068827472762e-17
1,1,3.04955436288514e-17
2,1,2.50353702218194e-17
3,1,3.19749362705217e-17
1,1,1.01941844156703e-16
2,1,1.46687066236073e-17
3,1,1.57213065497748e-17
1,1,6.86532319912842e-18
2,1,4.10722780731204e-17
3,1,7.67037843198091e-17
1,1,1.42814667460137e-17
2,1,2.4010549669599e-17
3,1,2.44780818311485e-17
1,1,4.31439023125388e-17
2,1,3.93719340101863e-18
3,1,4.72102311503237e-18
1,1,2.94968141486078e-17
2,1,5.37660139938194e-17
3,1,6.13820729048877e-17
1,1,1.13499836651316e-17
2,1,3.98830530764989e-17
3,1,8.46188792497259e-17
1,1,2.33910811343989e-17
2,1,3.5804205756132e-17
3,1,4.26374486137207e-17
1,1,4.56016018363821e-17
2,1,9.50375193675586e-17
3,1,1.06472259993342e-16
1,1,3.80743335756608e-17
2,1,3.26455482840007e-17
3,1,4.72567971185483e-17
1,1,6.35894531093106e-17
2,1,1.63001410805348e-17
3,1,3.23305000852845e-17
1,1,7.12384490822329e-17
2,1,3.62639627830901e-17
3,1,3.71514612352019e-17
1,1,2.06159678724738e-17
2,1,2.61102081113935e-17
3,1,4.92512773506291e-17
1,1,3.1391132483964e-17
2,1,5.11547546909211e-18
3,1,5.24659484326206e-18
1,1,4.4246444091496e-17
2,1,2.21192703554962e-17
3,1,2.35107307296146e-17
1,1,6.99433797530959e-17
2,1,1.24309761529671e-16
3,1,1.50897779412347e-16
1,1,3.06094138202878e-17
2,1,9.45260700226717e-18
3,1,9.48064374343334e-18
1,1,2.35507565863298e-17
2,1,1.40837894637653e-17
3,1,1.55845330820643e-17
1,1,4.18161723765907e-18
2,1,2.60217610901538e-17
3,1,2.89603266792747e-17
1,1,4.55444457466913e-17
2,1,1.09426935355997e-17
3,1,1.23767684436151e-17
1,1,6.45188400109586e-18
2,1,2.11845591333561e-17
3,1,4.85931941105451e-17
1,1,2.63814909590614e-17
2,1,2.49235965936561e-17
3,1,5.00597890157209e-17
1,1,5.49231244768826e-18
2,1,1.67421029430023e-17
3,1,3.88990248503835e-17
1,1,2.37537910028227e-17
2,1,1.29048311429673e-17
3,1,1.33189635647256e-17
1,1,1.79632469071772e-17
2,1,1.76271793978018e-17
3,1,2.22791599086194e-17
1,1,3.1211074701924e-17
2,1,5.20105817615874e-17
3,1,6.7614975296487e-17
1,1,4.307076836916e-17
2,1,6.20592544952918e-18
3,1,6.20167165863747e-18
1,1,2.27199593218329e-17
2,1,2.61782214905289e-17
3,1,8.24217108485129e-17
1,1,1.07958090583894e-17
2,1,6.91752333841912e-17
3,1,1.82166255454961e-16
1,1,7.01432478825022e-17
2,1,2.16758457611948e-17
3,1,2.32964171793785e-17
1,1,6.73549468808175e-17
2,1,7.46493866162144e-18
3,1,1.54758815582251e-17
1,1,2.47533005326409e-17
2,1,5.02922397707575e-18
3,1,1.44381152617887e-17
1,1,1.09134118189649e-17
2,1,4.74650424521141e-17
3,1,4.9879598132675e-17
1,1,1.56383033139955e-17
2,1,3.36005035851328e-17
3,1,3.37972427626147e-17
1,1,9.74664487368216e-18
2,1,2.61156593518759e-17
3,1,3.32087796466503e-17
1,1,2.40342418784206e-17
2,1,1.75994301788101e-17
3,1,3.74690702961707e-17
1,1,4.17085236900451e-17
2,1,7.16963103614899e-18
3,1,8.65165551698756e-18
1,1,2.06666156337414e-17
2,1,1.23674204323853e-17
3,1,2.80006224533439e-17
1,1,2.06658063875328e-17
2,1,2.95203091467374e-17
3,1,3.06967039705017e-17
1,1,4.50132997088193e-17
2,1,6.90108765330856e-17
3,1,9.2148203969107e-17
1,1,9.34497818684872e-17
2,1,2.11408459365093e-17
3,1,2.90395169266599e-17
1,1,2.44199940272405e-17
2,1,5.62089581278561e-18
3,1,6.69154238048784e-18
1,1,1.30107235961149e-17
2,1,1.00801134828835e-17
3,1,4.00238631145823e-17
1,1,1.64691197530395e-17
2,1,5.98212090053691e-17
3,1,8.03611089638305e-17
1,1,2.27767622984067e-17
2,1,2.41413382780944e-17
3,1,4.34285073822149e-17
1,1,8.76373451381656e-18
2,1,2.71764592347335e-17
3,1,4.95273778244991e-17
1,1,8.19297421854946e-18
2,1,4.61955240982088e-17
3,1,7.60804123669676e-17
1,1,1.06004853217787e-17
2,1,5.44697902754232e-18
3,1,8.43655245587676e-18
1,1,4.97051722080653e-17
2,1,4.30411342301577e-17
3,1,1.42382848471091e-16
1,1,7.3006540235878e-17
2,1,2.75942849685319e-17
3,1,3.11093032254931e-17
1,1,2.17189352592556e-17
2,1,2.28204612745903e-17
3,1,6.57430242166843e-17
1,1,9.92496610180746e-18
2,1,2.08627492463531e-17
3,1,2.74499869438666e-17
1,1,6.86580280582434e-18
2,1,2.56001461981813e-17
3,1,3.82328213203856e-17
1,1,4.24153659330142e-17
2,1,4.0348286776468e-17
3,1,4.82704595767279e-17
1,1,5.33071249212086e-18
2,1,2.09256778159365e-17
3,1,3.41337111743527e-17
1,1,8.55833295180434e-17
2,1,2.11324111971215e-17
3,1,2.52615937756841e-17
1,1,1.64862056025797e-17
2,1,1.98897622724621e-17
3,1,2.09244093777503e-17
1,1,5.54695226077232e-17
2,1,4.11185309728323e-17
3,1,1.00701182571635e-16
1,1,1.80044331941705e-17
2,1,2.66576247325138e-17
3,1,3.95062832714975e-17
1,1,1.51005119407486e-17
2,1,2.7582326575969e-17
3,1,6.65784792235588e-17
1,1,3.33679555874863e-17
2,1,1.7630395587351e-17
3,1,3.52665614466053e-17
1,1,6.38412733137453e-17
2,1,1.71874413047265e-17
3,1,2.35381131213392e-17
1,1,1.76372207559613e-17
2,1,1.24569959351949e-17
3,1,1.64557034437363e-17
1,1,6.96602654566226e-18
2,1,1.55116644474386e-17
3,1,4.00834885123417e-17
1,1,1.61568853484658e-17
2,1,2.29418767084118e-17
3,1,2.39274787760542e-17
1,1,3.19688665710049e-17
2,1,2.50944249351441e-17
3,1,3.19481161100603e-17
1,1,7.63586817944134e-18
2,1,7.61720973232518e-17
3,1,7.57521032211202e-17
1,1,5.01843016322291e-17
2,1,1.2211016987457e-17
3,1,3.42806521263757e-17
1,1,3.20289377421475e-18
2,1,2.64589277690959e-17
3,1,2.69987399816623e-17
1,1,3.94222775793755e-17
2,1,5.93496938863e-18
3,1,1.15751788603937e-17
1,1,4.16686537977714e-17
2,1,2.38703625927898e-17
3,1,3.13766611867165e-17
1,1,1.52928140532245e-17
2,1,4.13942603069855e-18
3,1,9.43980162806823e-18
1,1,1.4473096123693e-17
2,1,8.79977696353411e-18
3,1,1.81824770022135e-17
1,1,3.34104105392354e-17
2,1,5.30233551702406e-17
3,1,7.30701130074236e-17
1,1,2.25482077049571e-17
2,1,2.48550826666253e-17
3,1,4.19183441014787e-17
1,1,2.1215765038115e-17
2,1,1.67134755366253e-17
3,1,1.73557382773845e-17
1,1,1.02964711363947e-17
2,1,1.2991741118742e-17
3,1,2.528546142395e-17
1,1,1.2483489961517e-17
2,1,3.36894611245781e-17
3,1,4.37649172062913e-17
1,1,7.13348446019204e-18
2,1,1.75810500616221e-17
3,1,5.04849212893069e-17
1,1,6.37043195698394e-17
2,1,2.40558278970173e-17
3,1,3.6133416912776e-17
1,1,2.34937250762453e-17
2,1,6.37164178462341e-17
3,1,1.45606493291764e-16
1,1,4.21827043114678e-17
2,1,4.77029361785931e-17
3,1,4.86779239425692e-17
1,1,2.37865824550373e-17
2,1,2.76848444053565e-17
3,1,3.0230379322102e-17
1,1,3.09183361351059e-17
2,1,4.7433745634708e-17
3,1,7.13622457458853e-17
1,1,4.67833938177376e-17
2,1,1.07913154592884e-17
3,1,1.50527089321044e-17
1,1,1.12616682871052e-17
2,1,4.03425747032441e-17
3,1,7.80409927126047e-17
1,1,1.84521535713553e-17
2,1,1.50375580235015e-17
3,1,1.66604942228609e-17
1,1,1.86520123519011e-17
2,1,4.14573527468679e-17
3,1,7.34321405815334e-17
1,1,3.74973213691554e-18
2,1,4.73008481447078e-17
3,1,7.38268478603013e-17
1,1,3.6747432242643e-18
2,1,5.24116169242156e-17
3,1,6.1642810139604e-17
1,1,2.11398868634686e-17
2,1,3.37607872254682e-17
3,1,3.71424503719429e-17
1,1,7.80692546853718e-17
2,1,8.24266810045357e-17
3,1,8.81442760065874e-17
1,1,8.33515106392561e-17
2,1,4.03022577282421e-17
3,1,6.24088735128229e-17
1,1,3.28377847070435e-17
2,1,9.3332895049496e-18
3,1,4.88538568132124e-17
1,1,5.16711466284283e-17
2,1,4.55124164135388e-17
3,1,4.57212299968852e-17
1,1,3.88471956949627e-17
2,1,4.29939859694297e-17
3,1,4.27376044818783e-17
1,1,2.01397151397024e-17
2,1,1.02312887184023e-17
3,1,3.03209560808092e-17
1,1,1.33370429888601e-17
2,1,7.24807940958466e-17
3,1,1.11725965929064e-16
1,1,2.47842341605102e-17
2,1,1.94821814942356e-17
3,1,2.45327418236757e-17
1,1,4.7854699453323e-17
2,1,3.32456787907465e-17
3,1,8.46869975390892e-17
1,1,2.00670150354984e-17
2,1,2.68573631814786e-17
3,1,3.00073817463426e-17
1,1,4.21398395218832e-17
2,1,1.96847407191801e-17
3,1,2.90531675713225e-17
1,1,1.31004333499383e-17
2,1,8.96699604290073e-18
3,1,9.06999649838782e-18
1,1,5.48093785901986e-17
2,1,5.480950495468e-18
3,1,5.66145500222126e-18
1,1,6.60692140752035e-18
2,1,1.78627052365361e-17
3,1,2.52411624262345e-17
1,1,3.76308236362394e-17
2,1,4.9874056066428e-17
3,1,1.05414726510236e-16
1,1,5.59836977111171e-18
2,1,4.00405185536328e-17
3,1,4.14627629719136e-17
1,1,8.28171872162824e-18
2,1,9.44377176700095e-17
3,1,1.49597199412025e-16
1,1,2.24910025723122e-17
2,1,4.91077299981821e-18
3,1,1.08126823783183e-17
1,1,3.72262029961962e-17
2,1,2.171626581977e-18
3,1,2.59634831655633e-18
1,1,1.74109254455701e-17
2,1,3.52020637946252e-17
3,1,5.94278679592672e-17
1,1,4.59056888263524e-17
2,1,1.62056713101494e-17
3,1,1.74646394911498e-17
1,1,7.32096431565121e-18
2,1,9.21483549172647e-18
3,1,9.58947175814659e-18
1,1,2.97208870884496e-17
2,1,2.13113162023948e-17
3,1,4.34391664097388e-17
1,1,3.79188629907208e-17
2,1,2.49161262619149e-17
3,1,2.76769518106444e-17
1,1,1.0593553959132e-16
2,1,7.38911334485352e-17
3,1,8.86016452601354e-17
1,1,2.2313742411139e-17
2,1,2.2006218471457e-17
3,1,2.99749073929212e-17
1,1,1.61191705183877e-17
2,1,4.28918729474342e-17
3,1,5.6904937587598e-17
1,1,1.47298040268056e-17
2,1,3.89927330949843e-17
3,1,5.78815405557599e-17
1,1,4.81840789248825e-17
2,1,1.98445190105431e-17
3,1,4.49786276246583e-17
1,1,1.16030723564436e-17
2,1,2.12746448868551e-17
3,1,2.49376170588905e-17
1,1,5.62575348562449e-17
2,1,3.1565252977679e-17
3,1,3.17856981228841e-17
1,1,3.0046831452777e-17
2,1,7.12886275940847e-17
3,1,1.08768246902196e-16
1,1,1.18032451573778e-17
2,1,3.24197114236809e-17
3,1,6.26970566727749e-17
1,1,9.16053305129247e-18
2,1,8.87165778997264e-17
3,1,1.42461002097468e-16
1,1,6.22824903889115e-17
2,1,1.47093697601389e-17
3,1,3.66753096368221e-17
1,1,6.4929912162262e-17
2,1,1.36601539599417e-17
3,1,1.40571042903453e-17
1,1,4.72556882777372e-18
2,1,1.53705305855728e-17
3,1,1.97507623297584e-17
1,1,2.63588028251999e-17
2,1,4.30428247946779e-17
3,1,9.89678353455463e-17
1,1,1.83966588292638e-17
2,1,6.9356718396282e-18
3,1,7.03655561811266e-18
1,1,6.00109800857867e-18
2,1,7.2705153574619e-17
3,1,1.70498794689459e-16
1,1,1.82592453968409e-17
2,1,8.17904504275656e-17
3,1,9.70855811335809e-17
1,1,2.43628928327297e-17
2,1,1.6382801301133e-17
3,1,1.8392568412573e-17
1,1,2.9454226321061e-17
2,1,1.31251821479901e-16
3,1,2.90211314075472e-16
1,1,2.17746333544422e-17
2,1,3.95548386101088e-17
3,1,4.1926770578826e-17
1,1,5.11695940549006e-17
2,1,1.53774146012552e-17
3,1,1.54198370069502e-17
1,1,1.4774844368238e-17
2,1,2.66143531245844e-17
3,1,5.00243240359136e-17
1,1,1.92954819189876e-17
2,1,4.27645959617788e-17
3,1,1.49589466075485e-16
1,1,2.19473664078369e-17
2,1,2.29119137608611e-17
3,1,2.60858247314013e-17
1,1,5.86833403617882e-17
2,1,7.00655718938207e-17
3,1,9.94576173555952e-17
1,1,7.17873466307326e-17
2,1,3.27688061003649e-17
3,1,4.01625810425892e-17
1,1,4.96681445509131e-17
2,1,7.57376891108806e-18
3,1,7.90167671343207e-18
1,1,6.49871791294466e-17
2,1,5.9920841151412e-18
3,1,6.07126981097112e-18
1,1,1.49310777199663e-17
2,1,6.42858141883025e-17
3,1,7.74656247867281e-17
1,1,2.0688451819034e-17
2,1,1.298437121061e-17
3,1,1.58880623092159e-17
1,1,6.57432955283959e-18
2,1,1.46419925721316e-17
3,1,1.61304568201301e-17
1,1,6.12377529659689e-18
2,1,1.18513371692574e-17
3,1,2.33755573396159e-17
1,1,1.73867954195223e-17
2,1,2.35548430700556e-17
3,1,6.29406507889483e-17
1,1,1.35167518535427e-17
2,1,2.20546677745753e-17
3,1,9.74125459652073e-17
1,1,1.46798391331205e-17
2,1,1.12026156947187e-17
3,1,1.12487196812968e-17
1,1,2.10323788365343e-17
2,1,6.14449330479249e-18
3,1,1.57019506813717e-17
1,1,4.24674846510073e-18
2,1,2.46314848390191e-17
3,1,3.46445993476421e-17
1,1,4.60499164360222e-17
2,1,6.83615520860869e-18
3,1,8.84552147973674e-18
1,1,1.1357843512259e-17
2,1,7.52298977370964e-17
3,1,9.65894541479931e-17
1,1,7.57511439398779e-18
2,1,7.92628638640278e-17
3,1,1.25683723526299e-16
1,1,6.55247773462948e-18
2,1,6.95764362535004e-17
3,1,9.81197629772274e-17
1,1,2.93458732160814e-17
2,1,5.4796457505287e-18
3,1,6.2542443644457e-18
1,1,2.2700835790153e-17
2,1,2.44995333060566e-17
3,1,6.51938111089481e-17
1,1,7.38016386921208e-18
2,1,3.25981751781645e-17
3,1,3.39707907941945e-17
1,1,1.84372178582915e-17
2,1,1.94275476652432e-17
3,1,2.1497417228663e-17
1,1,1.2786140582145e-17
2,1,5.45884709178467e-17
3,1,1.03824982259698e-16
1,1,1.38662402911405e-17
2,1,3.37349745259659e-17
3,1,1.02943359435281e-16
1,1,2.24135573688217e-17
2,1,2.67027036017285e-17
3,1,5.48287098073029e-17
1,1,4.13798003507788e-17
2,1,6.25134201102525e-17
3,1,6.39351576492615e-17
1,1,2.06712511934276e-17
2,1,3.50407785306607e-17
3,1,6.16831554793193e-17
1,1,9.90131530260826e-18
2,1,4.04233366460768e-17
3,1,4.47260788636201e-17
1,1,2.76962531259693e-17
2,1,2.36782290240996e-17
3,1,2.47746274770621e-17
1,1,4.5074959659022e-17
2,1,8.8598726974376e-18
3,1,9.47487469624217e-18
1,1,1.12143335191935e-17
2,1,1.11864591210567e-18
3,1,1.41046206139241e-18
1,1,9.73101259619519e-18
2,1,3.32814267660033e-17
3,1,5.82965631364319e-17
1,1,6.67298334394962e-18
2,1,2.03738493861037e-17
3,1,3.85106061581716e-17
1,1,3.82362999433458e-17
2,1,2.81186642735935e-17
3,1,3.14291287262215e-17
1,1,1.08007124403934e-17
2,1,6.74998213857175e-17
3,1,9.65075487455445e-17
1,1,2.5036011572277e-17
2,1,7.52313433782539e-17
3,1,7.55521220861661e-17
1,1,5.34770790992676e-18
2,1,2.42837642443575e-17
3,1,2.87229756497603e-17
1,1,2.22179570715833e-17
2,1,5.38779842312247e-17
3,1,5.74657478309928e-17
1,1,9.43292274421787e-18
2,1,2.70551726793454e-17
3,1,3.46530778902653e-17
1,1,1.80501531392705e-17
2,1,2.49259046569141e-17
3,1,4.412181739699e-17
1,1,4.97802565482703e-17
2,1,2.43262533468725e-17
3,1,7.79434699744944e-17
1,1,3.15869313610754e-17
2,1,1.06331077976277e-17
3,1,2.79539913725398e-17
1,1,2.56908888125208e-17
2,1,5.36012595819674e-17
3,1,5.40983821314703e-17
1,1,4.30474579266251e-17
2,1,8.64441010616864e-18
3,1,9.92558185989527e-18
1,1,1.10140805621965e-17
2,1,6.24203220701642e-18
3,1,1.603464843098e-17
1,1,4.31449413714499e-17
2,1,5.90315678934202e-17
3,1,1.78357003721181e-16
1,1,1.65826087568174e-17
2,1,2.25473395304119e-17
3,1,4.24761010629502e-17
1,1,2.35601982676304e-17
2,1,5.40084421363002e-17
3,1,7.04176450566142e-17
1,1,5.0844697610248e-18
2,1,3.25964121911764e-17
3,1,3.74723150710833e-17
1,1,8.50026847379187e-18
2,1,1.22263949702582e-17
3,1,3.83738564014122e-17
1,1,2.22105977153577e-17
2,1,4.49915837868416e-17
3,1,4.90738743016567e-17
1,1,5.52163241188214e-18
2,1,2.739098003215e-17
3,1,6.73912609339336e-17
1,1,5.52805825813985e-17
2,1,1.75572094828415e-17
3,1,5.65427786967755e-17
1,1,3.58512718912564e-17
2,1,6.35735424401156e-18
3,1,1.50640625190799e-17
1,1,1.27805410196246e-17
2,1,7.73902945796653e-18
3,1,1.3353224223652e-17
1,1,1.68333826277029e-17
2,1,2.15674162145015e-17
3,1,3.07762558981149e-17
1,1,8.89345133006156e-17
2,1,1.96568963545681e-17
3,1,1.97359149770527e-17
1,1,2.02627574855966e-17
2,1,1.03354372269632e-17
3,1,1.27176732200368e-17
1,1,5.47073138185233e-17
2,1,1.08608801839273e-16
3,1,1.12683247479483e-16
1,1,2.12924958464807e-17
2,1,2.83861985261407e-17
3,1,2.85809996762043e-17
1,1,4.82965222666051e-17
2,1,3.0321829659863e-17
3,1,3.05942231029357e-17
1,1,3.93003581372648e-17
2,1,4.23824672814907e-17
3,1,8.95189583198154e-17
1,1,4.37112592634323e-17
2,1,1.48034200446946e-17
3,1,1.6177622015926e-17
1,1,3.37768913275245e-17
2,1,5.90851549075532e-18
3,1,1.9985043665524e-17
1,1,2.27839469031707e-17
2,1,2.20828481377577e-17
3,1,2.88947980298879e-17
1,1,6.53670924451692e-18
2,1,6.62468495397716e-18
3,1,6.66704121823457e-18
1,1,1.10333047110467e-17
2,1,1.4390836668645e-17
3,1,2.16198662497162e-17
1,1,1.24024094968492e-17
2,1,2.50179008828037e-17
3,1,2.95908138270879e-17
1,1,6.99432441161051e-18
2,1,2.37327768855603e-17
3,1,2.93874841941805e-17
1,1,2.58547498607198e-17
2,1,1.18995647956245e-17
3,1,1.56279970640206e-17
1,1,5.90410959569402e-18
2,1,5.28342459066278e-17
3,1,1.0749592420896e-16
1,1,4.04090007261926e-17
2,1,6.08082103899029e-17
3,1,7.54541380215142e-17
1,1,7.74989199421205e-17
2,1,8.82848865678454e-18
3,1,9.89193384114046e-18
1,1,9.48860041287914e-18
2,1,4.05229247935283e-17
3,1,4.07063585332431e-17
1,1,5.23315311817534e-17
2,1,2.57962227137202e-17
3,1,3.15304712240311e-17
1,1,6.5495658310429e-18
2,1,5.1630409862144e-18
3,1,5.18031000525646e-18
1,1,5.08579212625036e-17
2,1,1.92510122653887e-17
3,1,1.89448315386953e-17
1,1,3.31001130712534e-17
2,1,1.14123622630684e-17
3,1,1.21613888319247e-17
1,1,9.53710698083972e-18
2,1,7.00311282201696e-17
3,1,6.96697485683249e-17
1,1,2.09674648861975e-17
2,1,3.75614259488434e-17
3,1,5.92018534303074e-17
1,1,5.92072878205505e-17
2,1,6.97146544881047e-17
3,1,8.11508329386686e-17
1,1,2.82876835823896e-17
2,1,2.48971121339277e-17
3,1,2.50277475951951e-17
1,1,4.95879030942154e-17
2,1,5.61981371028208e-17
3,1,6.36861430795109e-17
1,1,6.77778987516647e-17
2,1,1.9681133941337e-17
3,1,1.97839134264666e-17
1,1,2.74417824479603e-17
2,1,7.19218063155331e-18
3,1,2.68347624540498e-17
1,1,9.68570012450369e-18
2,1,7.63745940746106e-17
3,1,1.59962543494026e-16
1,1,2.10363389875219e-17
2,1,1.41349176289488e-17
3,1,4.44720330318058e-17
1,1,2.34690275230261e-17
2,1,3.39053752429555e-17
3,1,1.44854465452419e-16
1,1,6.82963035495251e-17
2,1,4.06878928134293e-17
3,1,4.1325322579488e-17
1,1,7.92815439685388e-18
2,1,1.44985085958348e-17
3,1,1.50043162389668e-17
1,1,2.18697162695723e-17
2,1,8.85959850952697e-17
3,1,1.18715525211095e-16
1,1,9.23056971561867e-17
2,1,2.01431991883694e-17
3,1,2.95939796484687e-17
1,1,3.74975160254947e-17
2,1,1.72216763493915e-17
3,1,1.94242455210112e-17
1,1,1.28623853539933e-17
2,1,9.57656123654147e-18
3,1,1.07599182848084e-17
1,1,6.26755799950819e-17
2,1,6.39043677988941e-17
3,1,7.07064758886311e-17
1,1,3.01340197006289e-17
2,1,5.31112587978162e-18
3,1,6.56561810703373e-18
1,1,2.98371657278412e-17
2,1,1.96053294394051e-17
3,1,3.77897516442733e-17
1,1,2.93870721074947e-17
2,1,9.04130050643302e-17
3,1,8.968894151613e-17
1,1,5.26646265407134e-17
2,1,1.19463618691351e-17
3,1,1.30442323601856e-17
1,1,3.46031063546361e-18
2,1,7.82897812132559e-18
3,1,8.02525258045713e-18
1,1,2.17500093043988e-17
2,1,9.56017955539217e-17
3,1,1.90214419596762e-16
1,1,1.23223012865275e-17
2,1,5.06441549076305e-17
3,1,1.0291747588688e-16
1,1,2.45597276115849e-17
2,1,1.6763624428008e-17
3,1,1.93117167072332e-17
1,1,9.75852890385903e-18
2,1,2.56472451469372e-17
3,1,5.46771198957835e-17
1,1,2.36177719245967e-17
2,1,1.80609534899885e-17
3,1,1.82752170395422e-17
1,1,4.73139029129242e-17
2,1,3.16118490235054e-17
3,1,3.17578000684789e-17
1,1,2.44278987585613e-17
2,1,2.20168735295676e-17
3,1,4.79802227745772e-17
1,1,3.41879470424221e-17
2,1,1.36625544322657e-17
3,1,1.5824892421903e-17
1,1,9.35944959460252e-18
2,1,2.15897394097364e-17
3,1,3.04334478297381e-17
1,1,7.78622639450838e-18
2,1,3.54853127676267e-17
3,1,1.15786233521781e-16
1,1,7.26899147225881e-18
2,1,4.45122636428982e-17
3,1,5.54438979625822e-17
1,1,2.61510035430666e-17
2,1,1.23718832366068e-17
3,1,1.23436598349054e-17
1,1,7.91720704291291e-18
2,1,2.45148509599396e-17
3,1,3.49620624776358e-17
1,1,3.92411036556387e-17
2,1,3.13716305998401e-17
3,1,3.13697038064425e-17
1,1,4.53635344496027e-17
2,1,1.99330966156522e-17
3,1,2.74852274361903e-17
1,1,5.07958477319237e-17
2,1,5.08923000063433e-18
3,1,5.7780044485579e-18
1,1,5.23506969928357e-17
2,1,2.54865284269407e-17
3,1,2.54532731992339e-17
1,1,1.30876662844573e-16
2,1,4.25938881991319e-17
3,1,4.27062347274033e-17
1,1,1.78074703559206e-17
2,1,2.38894276979305e-17
3,1,2.69415082789792e-17
1,1,9.53306760881829e-17
2,1,4.09794732270031e-17
3,1,4.71501635134325e-17
1,1,7.17844872997175e-17
2,1,2.44232702789862e-17
3,1,2.43433018485783e-17
1,1,2.38885210958759e-17
2,1,2.48463498395172e-17
3,1,5.57569779565263e-17
1,1,5.02489731332239e-17
2,1,1.21590901225408e-17
3,1,1.5978021155049e-17
1,1,1.18884400762681e-17
2,1,4.30965613007558e-17
3,1,7.75231575631408e-17
1,1,5.31983998637761e-17
2,1,8.62276280482058e-18
3,1,9.93833974973443e-18
1,1,2.03524700665691e-17
2,1,2.67855578836299e-17
3,1,3.49472351244732e-17
1,1,2.69154467697223e-17
2,1,3.92351703699697e-17
3,1,9.89844876249955e-17
1,1,2.85957849541787e-17
2,1,9.15111995641699e-18
3,1,9.43546560325433e-18
1,1,2.36413868546006e-17
2,1,2.49950565425222e-17
3,1,6.54215643623838e-17
1,1,4.76657534616401e-17
2,1,2.94281968616603e-17
3,1,3.3871409748813e-17
1,1,4.66854506147503e-18
2,1,2.47724464368601e-17
3,1,5.61199809553998e-17
1,1,4.19393145512039e-17
2,1,2.53571817508021e-17
3,1,2.98069527613458e-17
1,1,7.22778877182377e-18
2,1,6.76077219962772e-18
3,1,7.78822740775383e-18
1,1,3.35679733959864e-17
2,1,1.39381251265389e-17
3,1,2.0944271777598e-17
1,1,1.36893485840787e-17
2,1,4.26946699067001e-17
3,1,1.61291951267975e-16
1,1,2.11658709703697e-17
2,1,2.54709765435919e-17
3,1,3.46393063708915e-17
1,1,9.12562683738413e-17
2,1,1.41308551842511e-17
3,1,1.42341918349524e-17
1,1,1.9323607784385e-17
2,1,2.47099776522823e-17
3,1,2.98442816519647e-17
1,1,1.08768015087928e-17
2,1,1.45274032474648e-17
3,1,4.34949736807824e-17
1,1,1.1310844912122e-17
2,1,3.99551083860449e-17
3,1,5.36012480054857e-17
1,1,5.30155952612831e-17
2,1,2.78522659749088e-17
3,1,4.54063373192628e-17
1,1,1.89460563805791e-17
2,1,2.27588903524598e-17
3,1,4.12954073412688e-17
1,1,2.25576387510817e-17
2,1,2.50108369241831e-17
3,1,3.25348945852171e-17
